Source.Name,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2019-February.csv,9085,CA-2019-104038,2/6/2019,2/8/2019,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5,0,13.455
2019-January.csv,93,CA-2019-149587,1/31/2019,2/5/2019,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
2019-January.csv,94,CA-2019-149587,1/31/2019,2/5/2019,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0,16.5354
2019-January.csv,95,CA-2019-149587,1/31/2019,2/5/2019,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0,16.1504
2019-January.csv,213,CA-2019-146262,1/2/2019,1/9/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
2019-January.csv,214,CA-2019-146262,1/2/2019,1/9/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
2019-January.csv,215,CA-2019-146262,1/2/2019,1/9/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958
2019-January.csv,216,CA-2019-146262,1/2/2019,1/9/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,0.7,-950.4
2019-January.csv,217,CA-2019-146262,1/2/2019,1/9/2019,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792
2019-January.csv,468,US-2019-101399,1/17/2019,1/24/2019,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
2019-January.csv,1670,US-2019-157154,1/10/2019,1/15/2019,Standard Class,MM-17920,Michael Moore,Consumer,United States,New York City,New York,10011,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.104,4,0.4,-373.3048
2019-January.csv,1713,CA-2019-145401,1/30/2019,2/4/2019,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064
2019-January.csv,2037,CA-2019-119214,1/23/2019,1/27/2019,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",29.04,3,0,13.9392
2019-January.csv,2038,CA-2019-119214,1/23/2019,1/27/2019,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,59715,West,OFF-LA-10003077,Office Supplies,Labels,Avery 500,14.62,2,0,6.8714
2019-January.csv,2487,CA-2019-104514,1/2/2019,1/4/2019,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,0,22.2352
2019-January.csv,2488,CA-2019-104514,1/2/2019,1/4/2019,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-AR-10001473,Office Supplies,Art,Newell 313,9.84,3,0,2.6568
2019-January.csv,2489,CA-2019-104514,1/2/2019,1/4/2019,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,20.04,3,0,9.6192
2019-January.csv,2537,CA-2019-168746,1/27/2019,1/29/2019,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958
2019-January.csv,2538,CA-2019-168746,1/27/2019,1/29/2019,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944
2019-January.csv,2539,CA-2019-168746,1/27/2019,1/29/2019,Second Class,SV-20365,Seth Vernon,Consumer,United States,Cleveland,Ohio,44105,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253
2019-January.csv,2709,CA-2019-121797,1/30/2019,2/6/2019,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.8496
2019-January.csv,2710,CA-2019-121797,1/30/2019,2/6/2019,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,3,0.2,215.9973
2019-January.csv,3901,CA-2019-121097,1/3/2019,1/8/2019,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288
2019-January.csv,4228,CA-2019-154970,1/5/2019,1/10/2019,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.2,-6.9282
2019-January.csv,4857,CA-2019-137526,1/13/2019,1/17/2019,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028
2019-January.csv,4858,CA-2019-137526,1/13/2019,1/17/2019,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0,38.024
2019-January.csv,4859,CA-2019-137526,1/13/2019,1/17/2019,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,9,0,92.97
2019-January.csv,5054,CA-2019-141243,1/3/2019,1/8/2019,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,5,0.2,84.66
2019-January.csv,5055,CA-2019-141243,1/3/2019,1/8/2019,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.056,3,0.2,0.7938
2019-January.csv,5056,CA-2019-141243,1/3/2019,1/8/2019,Second Class,AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,9,0.32,-437.5404
2019-January.csv,5211,CA-2019-156755,1/12/2019,1/18/2019,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0,120.9468
2019-January.csv,5327,CA-2019-152681,1/17/2019,1/22/2019,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,6.68,2,0,2.004
2019-January.csv,5349,CA-2019-149811,1/4/2019,1/10/2019,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,0,15.5232
2019-January.csv,5350,CA-2019-149811,1/4/2019,1/10/2019,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0,19.95
2019-January.csv,5647,CA-2019-104241,1/4/2019,1/9/2019,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,0,69.1992
2019-January.csv,6067,CA-2019-151547,1/17/2019,1/23/2019,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.008
2019-January.csv,6625,CA-2019-141250,1/19/2019,1/23/2019,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,102.438,1,0.3,-13.1706
2019-January.csv,6626,CA-2019-141250,1/19/2019,1/23/2019,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Texas City,Texas,77590,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,199.304,4,0.3,-8.5416
2019-January.csv,7091,CA-2019-119480,1/9/2019,1/13/2019,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.9704
2019-January.csv,7092,CA-2019-119480,1/9/2019,1/13/2019,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,3,0,45.7632
2019-January.csv,7093,CA-2019-119480,1/9/2019,1/13/2019,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,2,0,11.1176
2019-January.csv,7094,CA-2019-119480,1/9/2019,1/13/2019,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0,24.2285
2019-January.csv,7717,CA-2019-149636,1/6/2019,1/12/2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25
2019-January.csv,7718,CA-2019-149636,1/6/2019,1/12/2019,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
2019-January.csv,7720,CA-2019-108588,1/5/2019,1/10/2019,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752
2019-January.csv,7721,CA-2019-108588,1/5/2019,1/10/2019,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
2019-January.csv,7722,CA-2019-108588,1/5/2019,1/10/2019,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
2019-January.csv,7834,CA-2019-128958,1/24/2019,1/28/2019,Standard Class,CR-12820,Cyra Reiten,Home Office,United States,West Palm Beach,Florida,33407,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.2,2.132
2019-January.csv,8375,CA-2019-158701,1/5/2019,1/10/2019,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,0,23.5872
2019-January.csv,8376,CA-2019-158701,1/5/2019,1/10/2019,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,0.2,17.55
2019-January.csv,8535,CA-2019-169677,1/13/2019,1/15/2019,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0,4.8118
2019-January.csv,8909,CA-2019-109603,1/26/2019,2/1/2019,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512
2019-January.csv,9413,CA-2019-164777,1/27/2019,1/29/2019,First Class,SC-20305,Sean Christensen,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0
2019-January.csv,9640,CA-2019-116638,1/28/2019,1/31/2019,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,28027,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644,13,0.4,-1862.3124
2019-January.csv,9797,CA-2019-128608,1/12/2019,1/17/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,0.2,1.5552
2019-January.csv,9798,CA-2019-128608,1/12/2019,1/17/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,2,0.4,-43.1178
2019-January.csv,9799,CA-2019-128608,1/12/2019,1/17/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,4,0.4,2.6376
2019-January.csv,9800,CA-2019-128608,1/12/2019,1/17/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,0.2,2.2066
2019-January.csv,9801,CA-2019-128608,1/12/2019,1/17/2019,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.118,3,0.4,-21.4236
2019-July.csv,272,CA-2019-155334,7/30/2019,7/31/2019,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0,92.3692
2019-July.csv,273,CA-2019-155334,7/30/2019,7/31/2019,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0,2.3232
2019-July.csv,274,CA-2019-155334,7/30/2019,7/31/2019,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
2019-July.csv,587,CA-2019-128139,7/3/2019,7/9/2019,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,70.98,1,0,4.9686
2019-July.csv,588,CA-2019-128139,7/3/2019,7/9/2019,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",294.93,3,0,144.5157
2019-July.csv,947,US-2019-140200,7/26/2019,7/28/2019,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458
2019-July.csv,1002,CA-2019-124891,7/31/2019,7/31/2019,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,2309.65,7,0,762.1845
2019-July.csv,1003,CA-2019-124891,7/31/2019,7/31/2019,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1090.782,7,0.4,-290.8752
2019-July.csv,1004,CA-2019-124891,7/31/2019,7/31/2019,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,19.44,3,0,9.3312
2019-July.csv,1017,CA-2019-108665,7/6/2019,7/10/2019,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008
2019-July.csv,1018,CA-2019-108665,7/6/2019,7/10/2019,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",155.82,3,0,63.8862
2019-July.csv,1019,CA-2019-108665,7/6/2019,7/10/2019,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,5,0,2.499
2019-July.csv,1020,CA-2019-108665,7/6/2019,7/10/2019,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,601.65,5,0,156.429
2019-July.csv,1051,US-2019-153500,7/3/2019,7/5/2019,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464,2,0.2,-29.4812
2019-July.csv,1052,US-2019-153500,7/3/2019,7/5/2019,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2,0.2,2.436
2019-July.csv,1053,US-2019-153500,7/3/2019,7/5/2019,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004460,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",282.888,9,0.2,56.5776
2019-July.csv,1070,US-2019-150161,7/25/2019,7/29/2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,25.176,4,0.7,-18.4624
2019-July.csv,1253,CA-2019-154956,7/4/2019,7/9/2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,4,0,285.9896
2019-July.csv,1287,CA-2019-124268,7/4/2019,7/8/2019,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48,3,0,4.4892
2019-July.csv,1451,US-2019-160150,7/19/2019,7/20/2019,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,2.025,1,0.7,-1.35
2019-July.csv,1701,CA-2019-114069,7/13/2019,7/15/2019,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
2019-July.csv,1702,CA-2019-114069,7/13/2019,7/15/2019,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84
2019-July.csv,1703,CA-2019-114069,7/13/2019,7/15/2019,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,9.96,2,0,4.6812
2019-July.csv,1758,US-2019-107349,7/13/2019,7/15/2019,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088
2019-July.csv,1782,CA-2019-111094,7/9/2019,7/13/2019,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
2019-July.csv,1783,CA-2019-111094,7/9/2019,7/13/2019,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
2019-July.csv,1829,US-2019-140851,7/13/2019,7/15/2019,Second Class,ND-18460,Neil Ducich,Corporate,United States,Macon,Georgia,31204,South,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,38.88,6,0,18.6624
2019-July.csv,1850,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0,9.7328
2019-July.csv,1851,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68
2019-July.csv,1852,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,5,0,11.88
2019-July.csv,1853,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0,49.105
2019-July.csv,1854,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0,45.9754
2019-July.csv,1855,CA-2019-160472,7/20/2019,7/25/2019,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0,38.178
2019-July.csv,2049,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",289.8,7,0.2,36.225
2019-July.csv,2050,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,3,0.7,-2.0016
2019-July.csv,2051,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,6.48,4,0.7,-4.752
2019-July.csv,2052,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,341.488,8,0.3,-73.176
2019-July.csv,2053,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,11.12,5,0.2,0.834
2019-July.csv,2054,CA-2019-142237,7/11/2019,7/13/2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",25.344,6,0.2,3.4848
2019-July.csv,2175,CA-2019-132507,7/30/2019,8/3/2019,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792
2019-July.csv,2416,CA-2019-146087,7/6/2019,7/11/2019,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,301.96,2,0,60.392
2019-July.csv,2461,CA-2019-142419,7/11/2019,7/13/2019,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,29.97,3,0,13.4865
2019-July.csv,2462,CA-2019-142419,7/11/2019,7/13/2019,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,3,0.2,34.4232
2019-July.csv,2508,CA-2019-120397,7/2/2019,7/2/2019,Same Day,RB-19435,Richard Bierner,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,4,0.8,-85.2384
2019-July.csv,2540,CA-2019-113404,7/16/2019,7/16/2019,Same Day,EM-13810,Eleni McCrary,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 ""Pillow Soft"" Series Mid Back Swivel/Tilt Chairs",1348.704,6,0.2,-219.1644
